transaction_id,timestamp,account_id,transaction_type,channel,amount,transaction_state,device_id,device_trusted,merchant_category,merchant_id,is_suspicious_simulated,suspicious_pattern
TX-0011701,2025-01-02 13:49:57,ACC-00277,PIX,App,362.94,MG,DEV-00277-A,1,Transporte,MER-1121,0,Normal
TX-0002225,2025-01-02 14:00:53,ACC-01656,Cartao,E-commerce,595.96,SP,DEV-01656-A,1,Eletronicos,MER-0326,0,Normal
TX-0000441,2025-01-02 14:22:04,ACC-01589,Transferencia,App,609.8,SP,DEV-01589-A,1,Servicos,MER-0980,0,Normal
TX-0039905,2025-01-02 14:33:15,ACC-00885,PIX,Internet Banking,4004.7,PR,DEV-00885-A,1,Eletronicos,MER-0820,0,Normal
TX-0046083,2025-01-02 14:34:30,ACC-00239,PIX,App,317.55,SC,DEV-00239-A,1,Viagem,MER-0936,0,Normal
TX-0040004,2025-01-02 14:52:21,ACC-01850,Cartao,Carteira digital,15500.0,DF,DEV-01850-A,1,Eletronicos,MER-0545,1,Valor atipico
TX-0017565,2025-01-02 14:55:32,ACC-00730,PIX,Internet Banking,264.52,RJ,DEV-00730-A,1,Eletronicos,MER-0060,0,Normal
TX-0020279,2025-01-02 14:57:54,ACC-00798,Transferencia,App,1384.87,GO,DEV-00798-A,1,Transporte,MER-0163,0,Normal
TX-0019209,2025-01-02 15:11:47,ACC-01601,Cartao,E-commerce,195.62,BA,DEV-01601-A,1,Transporte,MER-0543,0,Normal
TX-0007660,2025-01-02 15:17:51,ACC-00701,Saque,ATM,105.19,SP,DEV-00701-A,1,Restaurante,MER-0292,0,Normal
TX-0026286,2025-01-02 15:30:23,ACC-01769,Cartao,E-commerce,109.13,SP,DEV-01769-A,1,Viagem,MER-0158,0,Normal
TX-0033729,2025-01-02 15:36:09,ACC-00232,Cartao,Carteira digital,2167.27,SC,DEV-00232-A,1,Restaurante,MER-0329,0,Normal
TX-0041563,2025-01-02 15:48:49,ACC-00979,PIX,Internet Banking,1195.87,SP,DEV-00979-A,1,Transporte,MER-0487,0,Normal
TX-0046475,2025-01-02 15:50:22,ACC-02246,Saque,ATM,473.16,PE,DEV-02246-A,1,Mercado,MER-0989,0,Normal
TX-0040732,2025-01-02 16:13:36,ACC-00964,PIX,App,169.33,SP,NEW-6882580,0,Outros,MER-0494,0,Normal
TX-0039216,2025-01-02 16:19:00,ACC-00087,Cartao,Carteira digital,460.64,SP,DEV-00087-A,1,Eletronicos,MER-0917,0,Normal
TX-0024931,2025-01-02 16:22:15,ACC-00662,Cartao,POS,129.08,SP,DEV-00662-A,1,Transporte,MER-0958,0,Normal
TX-0036472,2025-01-02 16:23:16,ACC-00203,Transferencia,App,357.63,RS,DEV-00203-A,1,Servicos,MER-0206,0,Normal
TX-0003795,2025-01-02 16:37:45,ACC-02202,Boleto,App,777.86,PR,DEV-02202-A,1,Eletronicos,MER-0124,0,Normal
TX-0027383,2025-01-02 16:42:54,ACC-00686,Cartao,Carteira digital,119.91,PR,DEV-00686-A,1,Restaurante,MER-0671,0,Normal
TX-0026947,2025-01-02 16:44:49,ACC-00765,Cartao,POS,348.79,RS,DEV-00765-A,1,Outros,MER-0205,0,Normal
TX-0018255,2025-01-02 16:45:14,ACC-00826,PIX,Internet Banking,57.88,RS,DEV-00826-A,1,Eletronicos,MER-0250,0,Normal
TX-0044802,2025-01-02 16:58:47,ACC-01815,Cartao,POS,235.07,SP,DEV-01815-A,1,Eletronicos,MER-0972,0,Normal
TX-0022662,2025-01-02 17:01:10,ACC-00688,Cartao,POS,234.45,MG,DEV-00688-A,1,Outros,MER-0644,0,Normal
TX-0028172,2025-01-02 17:08:49,ACC-00425,PIX,Internet Banking,424.37,RJ,DEV-00425-A,1,Restaurante,MER-0619,0,Normal
TX-0033187,2025-01-02 17:09:28,ACC-01389,PIX,Internet Banking,601.41,PE,DEV-01389-A,1,Transporte,MER-0375,0,Normal
TX-0012501,2025-01-02 17:17:23,ACC-00569,Saque,ATM,339.14,SC,DEV-00569-A,1,Mercado,MER-0196,0,Normal
TX-0037484,2025-01-02 17:22:13,ACC-01085,Cartao,E-commerce,1043.87,BA,DEV-01085-A,1,Servicos,MER-0311,0,Normal
TX-0011724,2025-01-02 17:29:57,ACC-00954,Cartao,E-commerce,218.93,SP,DEV-00954-A,1,Mercado,MER-0908,0,Normal
TX-0013827,2025-01-02 17:31:37,ACC-01867,Transferencia,Internet Banking,500.04,RS,DEV-01867-A,1,Viagem,MER-0805,0,Normal
TX-0022018,2025-01-02 17:38:56,ACC-00981,PIX,Internet Banking,489.06,SP,DEV-00981-A,1,Viagem,MER-0642,0,Normal
TX-0041638,2025-01-02 17:51:54,ACC-00753,PIX,Internet Banking,1685.76,SP,DEV-00753-A,1,Servicos,MER-0626,0,Normal
TX-0016726,2025-01-02 17:56:10,ACC-02396,Cartao,E-commerce,522.9,SP,DEV-02396-A,1,Viagem,MER-0912,0,Normal
TX-0024598,2025-01-02 18:01:25,ACC-02023,Transferencia,Internet Banking,30.04,RS,DEV-02023-A,1,Eletronicos,MER-1075,0,Normal
TX-0016851,2025-01-02 18:18:17,ACC-01917,Boleto,Internet Banking,666.44,MG,NEW-8213821,0,Mercado,MER-0930,0,Normal
TX-0038474,2025-01-02 18:22:29,ACC-00948,Transferencia,App,111.12,BA,DEV-00948-A,1,Transporte,MER-1171,0,Normal
TX-0035227,2025-01-02 18:24:38,ACC-00041,Cartao,Carteira digital,321.78,SC,DEV-00041-A,1,Servicos,MER-0348,0,Normal
TX-0017642,2025-01-02 18:38:47,ACC-00506,PIX,Internet Banking,367.24,SP,DEV-00506-A,1,Viagem,MER-0490,0,Normal
TX-0001826,2025-01-02 18:46:10,ACC-00913,Transferencia,Internet Banking,1278.46,BA,DEV-00913-A,1,Mercado,MER-0935,0,Normal
TX-0019324,2025-01-02 19:00:10,ACC-00767,Boleto,App,175.76,SP,DEV-00767-A,1,Eletronicos,MER-0431,0,Normal
TX-0027168,2025-01-02 19:03:48,ACC-00311,PIX,App,15500.0,SP,DEV-00311-A,1,Eletronicos,MER-1183,1,Valor atipico
TX-0004082,2025-01-02 19:04:10,ACC-02479,PIX,Internet Banking,987.15,SP,DEV-02479-A,1,Restaurante,MER-0050,0,Normal
TX-0028824,2025-01-02 19:06:30,ACC-00748,PIX,App,315.28,SP,DEV-00748-A,1,Servicos,MER-0605,0,Normal
TX-0045846,2025-01-02 19:07:08,ACC-01455,Cartao,POS,673.41,RJ,DEV-01455-A,1,Restaurante,MER-0972,0,Normal
TX-0003249,2025-01-02 19:13:30,ACC-01027,PIX,App,439.38,BA,DEV-01027-A,1,Mercado,MER-0045,0,Normal
TX-0030436,2025-01-02 19:14:40,ACC-01458,Cartao,Carteira digital,189.23,RS,DEV-01458-A,1,Mercado,MER-1187,0,Normal
TX-0035952,2025-01-02 19:23:41,ACC-00709,PIX,App,15500.0,RJ,DEV-00709-A,1,Servicos,MER-0913,1,Valor atipico
TX-0031945,2025-01-02 19:34:33,ACC-02472,Boleto,Internet Banking,86.96,SP,DEV-02472-A,1,Servicos,MER-1096,0,Normal
TX-0033588,2025-01-02 19:36:42,ACC-01177,Transferencia,Internet Banking,254.05,RJ,DEV-01177-A,1,Restaurante,MER-1020,0,Normal
TX-0036191,2025-01-02 19:39:37,ACC-00403,Boleto,Internet Banking,305.47,RS,DEV-00403-A,1,Outros,MER-0943,0,Normal
TX-0006597,2025-01-02 20:03:50,ACC-02124,PIX,App,1176.18,MG,DEV-02124-A,1,Eletronicos,MER-0926,0,Normal
TX-0021081,2025-01-02 20:20:10,ACC-01877,Cartao,POS,451.07,MG,DEV-01877-A,1,Outros,MER-0297,0,Normal
TX-0024123,2025-01-02 21:16:27,ACC-02494,Cartao,E-commerce,322.55,SP,DEV-02494-A,1,Mercado,MER-0774,0,Normal
TX-0041517,2025-01-02 21:28:32,ACC-00247,Saque,ATM,176.99,SP,DEV-00247-A,1,Mercado,MER-0636,0,Normal
TX-0038024,2025-01-02 21:32:46,ACC-02065,Cartao,E-commerce,173.69,SP,DEV-02065-A,1,Transporte,MER-0834,0,Normal
TX-0048044,2025-01-02 21:41:10,ACC-00256,Boleto,App,257.32,BA,DEV-00256-A,1,Servicos,MER-0329,0,Normal
TX-0014128,2025-01-02 21:58:48,ACC-01601,PIX,App,1210.18,PE,DEV-01601-A,1,Mercado,MER-0702,0,Normal
TX-0044179,2025-01-02 22:11:12,ACC-00529,Cartao,E-commerce,1232.64,SC,DEV-00529-A,1,Eletronicos,MER-0463,0,Normal
TX-0013575,2025-01-02 22:32:48,ACC-00743,Cartao,E-commerce,549.7,MG,DEV-00743-A,1,Restaurante,MER-0684,0,Normal
TX-0021838,2025-01-02 22:40:32,ACC-00223,PIX,App,182.15,GO,DEV-00223-A,1,Eletronicos,MER-0908,0,Normal
TX-0026759,2025-01-02 22:42:09,ACC-00418,Cartao,E-commerce,202.49,RJ,DEV-00418-A,1,Transporte,MER-1176,0,Normal
TX-0030050,2025-01-02 22:44:10,ACC-01619,PIX,App,736.35,SP,DEV-01619-A,1,Outros,MER-0005,0,Normal
TX-0044480,2025-01-02 22:57:59,ACC-01716,Cartao,Carteira digital,901.32,SP,DEV-01716-A,1,Transporte,MER-0398,0,Normal
TX-0024795,2025-01-02 23:09:09,ACC-01649,PIX,Internet Banking,552.11,SP,DEV-01649-A,1,Outros,MER-0647,0,Normal
TX-0006499,2025-01-03 04:01:00,ACC-01938,Cartao,POS,2381.28,PE,NEW-6604222,0,Servicos,MER-0538,1,Horario incomum
TX-0005194,2025-01-03 05:15:59,ACC-02270,PIX,App,207.96,RJ,DEV-02270-A,1,Eletronicos,MER-0631,0,Normal
TX-0043643,2025-01-03 05:49:38,ACC-01182,PIX,Internet Banking,1447.0,PE,DEV-01182-A,1,Outros,MER-0516,0,Normal
TX-0025251,2025-01-03 06:05:48,ACC-01093,Cartao,POS,66.22,DF,DEV-01093-A,1,Mercado,MER-0599,0,Normal
TX-0038416,2025-01-03 06:08:42,ACC-00607,PIX,App,193.11,SC,DEV-00607-A,1,Outros,MER-0052,0,Normal
TX-0026674,2025-01-03 06:09:21,ACC-00965,PIX,Internet Banking,2466.19,GO,DEV-00965-A,1,Viagem,MER-1091,0,Normal
TX-0014143,2025-01-03 06:14:16,ACC-00200,Boleto,Internet Banking,377.84,MG,DEV-00200-A,1,Restaurante,MER-0060,0,Normal
TX-0026763,2025-01-03 06:34:13,ACC-01476,Cartao,POS,65.27,RJ,DEV-01476-A,1,Outros,MER-0393,0,Normal
TX-0035157,2025-01-03 06:38:31,ACC-01717,PIX,Internet Banking,84.2,SP,DEV-01717-A,1,Mercado,MER-0955,0,Normal
TX-0037549,2025-01-03 06:40:19,ACC-00306,PIX,App,2779.81,SP,DEV-00306-A,1,Viagem,MER-1019,0,Normal
TX-0030320,2025-01-03 06:57:58,ACC-02435,Cartao,POS,237.94,SP,DEV-02435-A,1,Viagem,MER-0290,0,Normal
TX-0008503,2025-01-03 07:02:51,ACC-01595,PIX,App,225.57,SP,DEV-01595-A,1,Viagem,MER-0131,0,Normal
TX-0017927,2025-01-03 07:03:30,ACC-00006,PIX,Internet Banking,112.03,SP,DEV-00006-A,1,Eletronicos,MER-0488,0,Normal
TX-0025346,2025-01-03 07:06:46,ACC-02293,Transferencia,App,208.01,SP,DEV-02293-A,1,Mercado,MER-0323,0,Normal
TX-0043595,2025-01-03 07:08:18,ACC-02028,Cartao,E-commerce,203.53,SC,DEV-02028-A,1,Transporte,MER-0754,0,Normal
TX-0037506,2025-01-03 07:17:17,ACC-02292,PIX,App,133.15,RJ,DEV-02292-A,1,Restaurante,MER-0244,0,Normal
TX-0043533,2025-01-03 07:28:07,ACC-00678,PIX,Internet Banking,89.98,BA,DEV-00678-A,1,Transporte,MER-0469,0,Normal
TX-0045358,2025-01-03 08:04:25,ACC-01689,Cartao,POS,1313.44,DF,DEV-01689-A,1,Servicos,MER-0861,0,Normal
TX-0042418,2025-01-03 08:07:37,ACC-02159,Cartao,POS,201.95,SP,DEV-02159-A,1,Outros,MER-0844,0,Normal
TX-0022245,2025-01-03 08:15:27,ACC-01053,PIX,App,712.46,RJ,DEV-01053-A,1,Viagem,MER-0052,0,Normal
TX-0010181,2025-01-03 08:36:03,ACC-00105,PIX,App,294.17,SP,DEV-00105-A,1,Eletronicos,MER-0474,0,Normal
TX-0010729,2025-01-03 08:40:14,ACC-00593,Saque,ATM,193.62,MG,DEV-00593-A,1,Mercado,MER-1059,0,Normal
TX-0001624,2025-01-03 08:43:31,ACC-00298,PIX,Internet Banking,10706.12,GO,DEV-00298-A,1,Viagem,MER-0380,0,Normal
TX-0029377,2025-01-03 08:44:00,ACC-01404,Boleto,App,555.07,BA,DEV-01404-A,1,Outros,MER-0035,0,Normal
TX-0003387,2025-01-03 08:48:58,ACC-01189,Cartao,E-commerce,725.86,MG,DEV-01189-A,1,Transporte,MER-0276,0,Normal
TX-0028350,2025-01-03 08:58:58,ACC-01147,Cartao,Carteira digital,928.54,SC,DEV-01147-A,1,Servicos,MER-0818,0,Normal
TX-0008920,2025-01-03 09:08:02,ACC-01121,Boleto,App,341.35,SP,DEV-01121-A,1,Eletronicos,MER-0282,0,Normal
TX-0041109,2025-01-03 09:39:11,ACC-00837,Cartao,E-commerce,431.09,MG,DEV-00837-A,1,Servicos,MER-1094,0,Normal
TX-0012272,2025-01-03 09:39:43,ACC-01075,Cartao,E-commerce,198.29,BA,DEV-01075-A,1,Servicos,MER-0791,0,Normal
TX-0048819,2025-01-03 09:46:29,ACC-01482,PIX,App,508.44,SP,DEV-01482-A,1,Outros,MER-1045,0,Normal
TX-0018623,2025-01-03 09:51:46,ACC-00061,PIX,Internet Banking,122.48,SP,RISK-1134200,0,Transporte,MER-1048,1,Novo dispositivo e local
TX-0030640,2025-01-03 10:07:57,ACC-00884,Saque,ATM,858.97,SP,DEV-00884-A,1,Mercado,MER-0804,0,Normal
TX-0003941,2025-01-03 10:12:01,ACC-01247,Cartao,Carteira digital,555.78,RJ,DEV-01247-A,1,Restaurante,MER-0666,0,Normal
TX-0044871,2025-01-03 10:22:42,ACC-01656,Cartao,POS,322.23,SP,DEV-01656-A,1,Transporte,MER-0113,0,Normal
TX-0003706,2025-01-03 10:23:49,ACC-01114,Cartao,E-commerce,226.75,SC,DEV-01114-A,1,Restaurante,MER-0255,0,Normal
TX-0041717,2025-01-03 10:31:52,ACC-02221,PIX,Internet Banking,108.87,GO,DEV-02221-A,1,Restaurante,MER-0789,0,Normal
TX-0035710,2025-01-03 10:46:14,ACC-02271,Cartao,POS,1870.59,RS,DEV-02271-A,1,Outros,MER-0138,0,Normal
TX-0037552,2025-01-03 10:46:31,ACC-01144,PIX,Internet Banking,393.39,SP,DEV-01144-A,1,Mercado,MER-0788,0,Normal
TX-0006754,2025-01-03 10:48:35,ACC-02291,Cartao,Carteira digital,77.16,MG,DEV-02291-A,1,Transporte,MER-0004,0,Normal
TX-0025622,2025-01-03 11:06:30,ACC-00843,Cartao,POS,396.81,SP,DEV-00843-A,1,Restaurante,MER-1195,0,Normal
TX-0004285,2025-01-03 11:10:39,ACC-00734,PIX,Internet Banking,39.26,SP,DEV-00734-A,1,Restaurante,MER-0980,0,Normal
TX-0048823,2025-01-03 11:13:21,ACC-00489,Transferencia,Internet Banking,679.1,SC,NEW-5846778,0,Servicos,MER-0274,0,Normal
TX-0022181,2025-01-03 11:18:04,ACC-00521,Boleto,Internet Banking,1483.47,RS,DEV-00521-A,1,Eletronicos,MER-0402,0,Normal
TX-0004113,2025-01-03 11:18:51,ACC-01278,Cartao,E-commerce,132.95,BA,DEV-01278-A,1,Servicos,MER-1071,0,Normal
TX-0048909,2025-01-03 11:22:31,ACC-00662,Cartao,E-commerce,111.93,SP,DEV-00662-A,1,Mercado,MER-1180,0,Normal
TX-0026466,2025-01-03 11:33:37,ACC-02335,Cartao,E-commerce,292.58,RJ,DEV-02335-A,1,Servicos,MER-0089,0,Normal
TX-0035308,2025-01-03 11:48:29,ACC-00494,Boleto,App,476.55,PR,NEW-5367835,0,Mercado,MER-0877,0,Normal
TX-0038639,2025-01-03 11:54:33,ACC-01317,Cartao,POS,658.74,BA,DEV-01317-A,1,Mercado,MER-0447,0,Normal
TX-0003231,2025-01-03 11:59:52,ACC-00336,Cartao,Carteira digital,106.08,MG,DEV-00336-A,1,Mercado,MER-1182,0,Normal
TX-0008845,2025-01-03 12:01:30,ACC-02300,PIX,App,171.98,MG,DEV-02300-A,1,Outros,MER-0335,0,Normal
TX-0013394,2025-01-03 12:06:29,ACC-00383,Cartao,E-commerce,53.56,PR,DEV-00383-A,1,Transporte,MER-0399,0,Normal
TX-0032912,2025-01-03 12:14:02,ACC-00883,Cartao,E-commerce,544.59,SP,DEV-00883-A,1,Restaurante,MER-0374,0,Normal
TX-0015292,2025-01-03 12:14:31,ACC-01423,PIX,App,1030.76,RJ,DEV-01423-A,1,Servicos,MER-0919,0,Normal
TX-0048259,2025-01-03 12:17:57,ACC-00736,Cartao,E-commerce,431.82,PE,DEV-00736-A,1,Transporte,MER-0469,0,Normal
TX-0030220,2025-01-03 12:24:59,ACC-00719,PIX,App,550.51,MG,DEV-00719-A,1,Transporte,MER-1002,0,Normal
TX-0004139,2025-01-03 12:28:19,ACC-01325,PIX,Internet Banking,223.27,RJ,DEV-01325-A,1,Restaurante,MER-0213,0,Normal
TX-0045553,2025-01-03 12:29:42,ACC-00164,Cartao,Carteira digital,297.82,SP,DEV-00164-A,1,Restaurante,MER-0552,0,Normal
TX-0022845,2025-01-03 12:30:23,ACC-01390,Cartao,E-commerce,68.64,RJ,DEV-01390-A,1,Servicos,MER-0744,0,Normal
TX-0003930,2025-01-03 12:39:09,ACC-00862,Cartao,Carteira digital,222.03,RS,DEV-00862-A,1,Eletronicos,MER-0446,0,Normal
TX-0046078,2025-01-03 12:40:18,ACC-01725,Cartao,E-commerce,286.1,MG,DEV-01725-A,1,Eletronicos,MER-1187,0,Normal
TX-0008283,2025-01-03 13:04:21,ACC-01116,Transferencia,Internet Banking,73.47,SP,DEV-01116-A,1,Outros,MER-1148,0,Normal
TX-0023190,2025-01-03 13:05:24,ACC-00488,PIX,App,25366.32,BA,NEW-9577527,0,Mercado,MER-0631,1,Valor atipico
TX-0020510,2025-01-03 13:08:20,ACC-02166,Saque,ATM,291.49,PR,DEV-02166-A,1,Restaurante,MER-0073,0,Normal
TX-0043896,2025-01-03 13:10:12,ACC-01493,Cartao,POS,713.83,SP,DEV-01493-A,1,Transporte,MER-0545,0,Normal
TX-0007220,2025-01-03 13:12:01,ACC-00773,Cartao,POS,1860.37,PR,DEV-00773-A,1,Eletronicos,MER-0236,0,Normal
TX-0023036,2025-01-03 13:14:20,ACC-01444,PIX,App,49.3,MG,DEV-01444-A,1,Eletronicos,MER-0719,0,Normal
TX-0049078,2025-01-03 13:26:25,ACC-01903,Cartao,POS,1041.32,SP,DEV-01903-A,1,Outros,MER-0201,0,Normal
TX-0043827,2025-01-03 13:28:57,ACC-00526,PIX,Internet Banking,199.39,SP,DEV-00526-A,1,Servicos,MER-0786,0,Normal
TX-0040046,2025-01-03 13:47:41,ACC-00969,PIX,App,1429.96,MG,DEV-00969-A,1,Mercado,MER-0246,0,Normal
TX-0010398,2025-01-03 13:48:47,ACC-02032,Transferencia,App,170.79,MG,DEV-02032-A,1,Viagem,MER-1184,0,Normal
TX-0013766,2025-01-03 13:48:53,ACC-02459,PIX,Internet Banking,21.79,BA,DEV-02459-A,1,Outros,MER-0815,0,Normal
TX-0020641,2025-01-03 13:54:54,ACC-00762,Cartao,E-commerce,209.62,RJ,DEV-00762-A,1,Servicos,MER-1134,0,Normal
TX-0039800,2025-01-03 13:58:54,ACC-00566,PIX,App,201.24,MG,DEV-00566-A,1,Restaurante,MER-0237,0,Normal
TX-0036243,2025-01-03 14:11:08,ACC-02140,Transferencia,Internet Banking,87.59,SP,DEV-02140-A,1,Restaurante,MER-1136,0,Normal
TX-0004201,2025-01-03 14:14:47,ACC-00148,PIX,App,143.85,SP,DEV-00148-A,1,Restaurante,MER-0059,0,Normal
TX-0040318,2025-01-03 14:19:56,ACC-01551,Cartao,E-commerce,156.19,SP,NEW-0871488,0,Outros,MER-0681,0,Normal
TX-0018819,2025-01-03 14:33:50,ACC-00082,Cartao,E-commerce,441.84,GO,DEV-00082-A,1,Viagem,MER-0771,0,Normal
TX-0048419,2025-01-03 14:48:09,ACC-01051,Cartao,POS,211.82,SP,DEV-01051-A,1,Transporte,MER-0134,0,Normal
TX-0010666,2025-01-03 14:53:33,ACC-00555,Transferencia,App,307.4,SP,DEV-00555-A,1,Outros,MER-0581,0,Normal
TX-0012938,2025-01-03 14:58:26,ACC-00684,Saque,ATM,698.66,RJ,DEV-00684-A,1,Transporte,MER-0759,0,Normal
TX-0029278,2025-01-03 15:03:09,ACC-01557,Cartao,E-commerce,459.01,RS,DEV-01557-A,1,Transporte,MER-0686,0,Normal
TX-0019636,2025-01-03 15:14:56,ACC-01306,PIX,Internet Banking,301.2,RS,DEV-01306-A,1,Restaurante,MER-1061,0,Normal
TX-0042653,2025-01-03 15:15:20,ACC-02159,Transferencia,Internet Banking,213.33,SP,DEV-02159-A,1,Viagem,MER-0830,0,Normal
TX-0003486,2025-01-03 15:17:32,ACC-00723,Cartao,Carteira digital,813.37,GO,DEV-00723-A,1,Viagem,MER-0258,0,Normal
TX-0011766,2025-01-03 15:18:15,ACC-01922,Boleto,Internet Banking,53.5,SP,DEV-01922-A,1,Mercado,MER-0597,0,Normal
TX-0043663,2025-01-03 15:25:38,ACC-00930,PIX,Internet Banking,51.55,BA,DEV-00930-A,1,Viagem,MER-0175,0,Normal
TX-0018418,2025-01-03 15:34:49,ACC-02448,PIX,Internet Banking,491.95,SP,DEV-02448-A,1,Mercado,MER-0484,0,Normal
TX-0014953,2025-01-03 15:36:10,ACC-01371,Transferencia,App,1146.34,PR,DEV-01371-A,1,Restaurante,MER-0740,0,Normal
TX-0009914,2025-01-03 15:48:47,ACC-00473,Cartao,E-commerce,953.0,SP,NEW-7396357,0,Transporte,MER-0932,0,Normal
TX-0021995,2025-01-03 15:54:17,ACC-02219,Cartao,E-commerce,140.91,SP,DEV-02219-A,1,Eletronicos,MER-1158,0,Normal
TX-0029877,2025-01-03 15:56:51,ACC-00162,Boleto,Internet Banking,2601.39,SP,DEV-00162-A,1,Restaurante,MER-0413,0,Normal
TX-0013042,2025-01-03 16:02:04,ACC-01296,PIX,Internet Banking,108.96,BA,DEV-01296-A,1,Restaurante,MER-1179,0,Normal
TX-0046366,2025-01-03 16:02:16,ACC-01378,PIX,Internet Banking,406.33,SP,DEV-01378-A,1,Eletronicos,MER-1159,0,Normal
TX-0000446,2025-01-03 16:03:48,ACC-00522,PIX,App,553.84,RS,NEW-2432887,0,Servicos,MER-0822,0,Normal
TX-0037916,2025-01-03 16:04:30,ACC-00004,PIX,Internet Banking,319.29,SP,DEV-00004-A,1,Outros,MER-0709,0,Normal
TX-0040745,2025-01-03 16:25:14,ACC-01571,Boleto,App,1145.0,DF,DEV-01571-A,1,Outros,MER-0002,0,Normal
TX-0033404,2025-01-03 16:26:16,ACC-00339,PIX,Internet Banking,38.26,SP,DEV-00339-A,1,Servicos,MER-0863,0,Normal
TX-0028889,2025-01-03 16:29:31,ACC-01209,Boleto,App,93.09,BA,DEV-01209-A,1,Servicos,MER-0790,0,Normal
TX-0009576,2025-01-03 16:42:27,ACC-00598,PIX,Internet Banking,666.32,SC,DEV-00598-A,1,Servicos,MER-1028,0,Normal
TX-0044198,2025-01-03 16:43:09,ACC-00777,Transferencia,Internet Banking,36.44,SC,DEV-00777-A,1,Mercado,MER-0706,0,Normal
TX-0040066,2025-01-03 16:49:02,ACC-00509,Cartao,Carteira digital,1170.35,SP,DEV-00509-A,1,Mercado,MER-0168,0,Normal
TX-0012575,2025-01-03 17:09:22,ACC-02178,Cartao,E-commerce,172.53,DF,DEV-02178-A,1,Viagem,MER-1101,0,Normal
TX-0041234,2025-01-03 17:15:30,ACC-00484,Cartao,E-commerce,95.67,SP,DEV-00484-A,1,Servicos,MER-0457,0,Normal
TX-0040834,2025-01-03 17:18:52,ACC-02419,PIX,Internet Banking,2872.99,GO,DEV-02419-A,1,Eletronicos,MER-1194,0,Normal
TX-0022120,2025-01-03 17:21:28,ACC-00677,Cartao,Carteira digital,363.01,SP,DEV-00677-A,1,Outros,MER-0300,0,Normal
TX-0000332,2025-01-03 17:29:13,ACC-02408,Cartao,Carteira digital,285.25,SP,DEV-02408-A,1,Restaurante,MER-0430,0,Normal
TX-0043862,2025-01-03 17:31:06,ACC-00789,PIX,App,109.14,SP,DEV-00789-A,1,Restaurante,MER-0744,0,Normal
TX-0036593,2025-01-03 17:47:37,ACC-01012,Saque,ATM,78.68,PE,DEV-01012-A,1,Restaurante,MER-0222,0,Normal
TX-0040172,2025-01-03 18:03:39,ACC-00334,Cartao,Carteira digital,78.53,SP,DEV-00334-A,1,Viagem,MER-0452,0,Normal
TX-0016108,2025-01-03 18:18:23,ACC-01643,PIX,App,1345.26,RJ,NEW-1273050,0,Outros,MER-0627,0,Normal
TX-0028891,2025-01-03 18:19:07,ACC-02409,Saque,ATM,15500.0,BA,DEV-02409-A,1,Outros,MER-1054,1,Valor atipico
TX-0033476,2025-01-03 18:21:18,ACC-02486,Cartao,E-commerce,65.98,SP,DEV-02486-A,1,Transporte,MER-0280,0,Normal
TX-0023881,2025-01-03 18:28:11,ACC-00820,Boleto,App,103.2,SC,DEV-00820-A,1,Eletronicos,MER-0755,0,Normal
TX-0040189,2025-01-03 18:34:06,ACC-01542,PIX,Internet Banking,719.32,MG,DEV-01542-A,1,Restaurante,MER-1192,0,Normal
TX-0016422,2025-01-03 18:37:30,ACC-00104,PIX,Internet Banking,218.17,PR,DEV-00104-A,1,Restaurante,MER-0835,0,Normal
TX-0003871,2025-01-03 18:40:22,ACC-00483,Saque,ATM,312.38,RJ,DEV-00483-A,1,Viagem,MER-0300,0,Normal
TX-0015339,2025-01-03 18:47:27,ACC-02068,Boleto,Internet Banking,89.69,SP,NEW-2495906,0,Outros,MER-0484,0,Normal
TX-0029238,2025-01-03 18:50:58,ACC-02497,Saque,ATM,319.52,SP,DEV-02497-A,1,Mercado,MER-0956,0,Normal
TX-0044801,2025-01-03 18:52:53,ACC-01285,Boleto,Internet Banking,213.65,SC,DEV-01285-A,1,Eletronicos,MER-0055,0,Normal
TX-0034010,2025-01-03 19:07:31,ACC-01775,Saque,ATM,893.7,BA,NEW-6356612,0,Restaurante,MER-0026,0,Normal
TX-0048142,2025-01-03 19:07:43,ACC-02317,PIX,Internet Banking,200.16,PR,DEV-02317-A,1,Restaurante,MER-0960,0,Normal
TX-0008543,2025-01-03 19:11:33,ACC-02188,Transferencia,Internet Banking,635.77,SP,DEV-02188-A,1,Eletronicos,MER-0752,0,Normal
TX-0006543,2025-01-03 19:13:30,ACC-02500,PIX,App,232.79,SP,DEV-02500-A,1,Servicos,MER-0687,0,Normal
TX-0026793,2025-01-03 19:15:27,ACC-02225,PIX,App,179.95,RS,DEV-02225-A,1,Servicos,MER-0104,0,Normal
TX-0005602,2025-01-03 19:15:57,ACC-01719,Transferencia,App,107.09,RJ,DEV-01719-A,1,Servicos,MER-0459,0,Normal
TX-0021516,2025-01-03 19:27:50,ACC-02026,Transferencia,App,443.09,RJ,DEV-02026-A,1,Outros,MER-0062,0,Normal
TX-0035414,2025-01-03 19:38:05,ACC-01674,Cartao,Carteira digital,245.01,RJ,DEV-01674-A,1,Eletronicos,MER-0929,0,Normal
TX-0030391,2025-01-03 19:41:03,ACC-00300,Cartao,E-commerce,153.98,BA,DEV-00300-A,1,Viagem,MER-0292,0,Normal
